Stop Name,Depoh,Route Number,Direction
(M) KL1096 LRT BANGSAR (OPP),Batu Caves,822,A-B
KL2148 MID VALLEY (SELATAN),Batu Caves,822,A-B
KL1914 LUCKY GARDEN,Batu Caves,822,A-B
KL1761 BANGSAR VILLAGE (SELATAN),Batu Caves,822,A-B
KL1128 BANGSAR VILLAGE (BARAT),Batu Caves,822,A-B
KL1132 BANGSAR TELAWI (SELATAN),Batu Caves,822,A-B
KL1130 BANGSAR TELAWI (TENGAH),Batu Caves,822,A-B
KL1129 BANGSAR TELAWI (UTARA),Batu Caves,822,A-B
KL1125 BANGSAR BARU (UTARA),Batu Caves,822,A-B
KL1160 TAMAN BANDARAYA,Batu Caves,822,A-B
KL1147 SMK BUKIT BANDARAYA,Batu Caves,822,A-B
(M) KL1139 BANGSAR SHOPPING CENTER (OPP),Batu Caves,822,B-A
KL1149 APT BANGSAR INDAH,Batu Caves,822,B-A
KL1150 RUMAH NO 164,Batu Caves,822,B-A
KL1908 TAMAN BUKIT PERSEKUTUAN,Batu Caves,822,B-A
KL1909 SPG LORONG LIMAU MANIS,Batu Caves,822,B-A
KL1904 SPG LORONG MAAROF 4,Batu Caves,822,B-A
KL1911 SPG LORONG MAAROF 2,Batu Caves,822,B-A
KL1912 SPG LORONG MAAROF 2,Batu Caves,822,B-A
KL1157 FLAT SRI PAHANG,Batu Caves,822,B-A
KL1142 DATARAN MAYBANK,Batu Caves,822,B-A
KL1117 LRT BANGSAR,Batu Caves,822,B-A
KL1821 PASAR SENI (PLATFORM A1 - A2),Batu Caves,851,A-B
KL112 KOTA RAYA,Batu Caves,851,A-B
KL113 HAB LEBUH PUDU,Batu Caves,851,A-B
KL105 LRT MASJID JAMEK,Batu Caves,851,A-B
KL1051 BANK NEGARA MALAYSIA,Batu Caves,851,A-B
KL1052 JKR MALAYSIA,Batu Caves,851,A-B
KL1055 KEMENTERIAN KERJA RAYA,Batu Caves,851,A-B
KL2256 JABATAN PERHUTANAN (OPP),Batu Caves,851,A-B
KL2257 WISMA TANI,Batu Caves,851,A-B
KL1915 DUTA VISTA (OPP),Batu Caves,851,A-B
KL1015 LEMBAGA PEPERIKSAAN,Batu Caves,851,A-B
KL1888 LEMBAGA PEPERIKSAAN (OPP),Batu Caves,851,A-B
KL1025 MASJID WILAYAH PINTU UTAMA,Batu Caves,851,A-B
KL1538 MEDAN SELERA DUTA,Batu Caves,851,A-B
KL1895 KOMPLEKS MAHKAMAH KL,Batu Caves,851,B-A
KL1892 MATRADE (BARAT),Batu Caves,851,B-A
(M) KL1023 PUBLIKA,Batu Caves,851,B-A
KL1026 WISMA HASIL,Batu Caves,851,B-A
KL1036 STADIUM HOKI,Batu Caves,851,B-A
KL1507 KEDUTAAN INDIA,Batu Caves,851,B-A
KL1487 DUTA VISTA,Batu Caves,851,B-A
KL1057 JABATAN PERHUTANAN,Batu Caves,851,B-A
KL1059 JKR MALAYSIA (OPP),Batu Caves,851,B-A
KL106 MENARA UAB/CIMB,Batu Caves,851,B-A
KL107 LRT MASJID JAMEK,Batu Caves,851,B-A
KL108 KOTA RAYA,Batu Caves,851,B-A
KL1821 PASAR SENI (PLATFORM A1 - A2),Batu Caves,851,B-A
(M) KL1818 HAB TITIWANGSA,Batu Caves,852,A-B
PWTC,Batu Caves,852,A-B
KTM KOMUTER PUTRA,Batu Caves,852,A-B
PEJ RUMAH SARAWAK,Batu Caves,852,A-B
SPG,Batu Caves,852,A-B
SPG JLN LEMBAH TUNKU,Batu Caves,852,A-B
TIJANI (OPP),Batu Caves,852,A-B
RUMAH NO 25,Batu Caves,852,A-B
KENNY HILLS (OPP),Batu Caves,852,A-B
STADIUM TENNIS,Batu Caves,852,A-B
KL1538 MEDAN SELERA DUTA,Batu Caves,852,A-B
KL1892 MATRADE (BARAT),Batu Caves,852,A-B
KL1892 MATRADE (BARAT),Batu Caves,852,B-A
(M) KL1023 PUBLIKA,Batu Caves,852,B-A
KL1025 MASJID WILAYAH PINTU UTAMA,Batu Caves,852,B-A
KL1026 WISMA HASIL,Batu Caves,852,B-A
STADIUM TENNIS,Batu Caves,852,B-A
KENNY HILLS,Batu Caves,852,B-A
RUMAH NO 25 (OPP),Batu Caves,852,B-A
TIJANI,Batu Caves,852,B-A
IMPIAN BUKIT TUNKU,Batu Caves,852,B-A
SUTERA BUKIT TUNKU,Batu Caves,852,B-A
KTM KOMUTER PUTRA,Batu Caves,852,B-A
KL45 SERI PACIFIC/LRT PWTC (OPP),Batu Caves,852,B-A
KL46 CHOWKIT/KFC (BARAT),Batu Caves,852,B-A
(M) KL52 MONORAIL CHOWKIT,Batu Caves,852,B-A
KL53 GRAND SEASONS HOTEL,Batu Caves,852,B-A
KL54 HKL (OPP),Batu Caves,852,B-A
(M) KL1818 HAB TITIWANGSA,Batu Caves,852,B-A
HENTIAN UKAY PERDANA,Maluri,AJ01,A-B
AJ396 PANGSAPURI KAYANGAN,Maluri,AJ01,A-B
AJ397 PANGSAPURI SRI IMPIAN,Maluri,AJ01,A-B
AJ398 PUSAT KOMERSIAL UP (OPP),Maluri,AJ01,A-B
TNB UKAY PERDANA (OPP),Maluri,AJ01,A-B
WARUNG TAMAN RIANA (OPP),Maluri,AJ01,A-B
TAMAN RIANA,Maluri,AJ01,A-B
PANGSAPURI INDAH,Maluri,AJ01,A-B
AJ399 UKAY SERING,Maluri,AJ01,A-B
AJ400 FLAT AL-RIDHUAN (OPP),Maluri,AJ01,A-B
AJ344 SMK SERI KERAMAT (OPP),Maluri,AJ01,A-B
AJ345 SMK LEMBAH KERAMAT (OPP),Maluri,AJ01,A-B
(M) AJ346 DEWAN SERBAGUNA AU5,Maluri,AJ01,A-B
AJ347 TAMAN LEMBAH KERAMAT,Maluri,AJ01,A-B
AJ348 TASKA PASTI ILMI (OPP),Maluri,AJ01,A-B
AJ349 GIANT ULU KELANG,Maluri,AJ01,A-B
AJ473 TAMAN MELAWATI B,Maluri,AJ01,A-B
AJ351 SMK TAMAN MELAWATI,Maluri,AJ01,A-B
AJ352 TAMAN MELAWATI A (UTARA),Maluri,AJ01,A-B
AJ353 TAMAN MELAWATI A (UTARA),Maluri,AJ01,A-B
AJ356 SK TAMAN MELAWATI,Maluri,AJ01,A-B
AJ356 SK TAMAN MELAWATI,Maluri,AJ01,B-A
AJ457 BUKIT MELAWATI (TIMUR),Maluri,AJ01,B-A
AJ374 TAMAN MELAWATI A (UTARA),Maluri,AJ01,B-A
AJ458 SMK TAMAN MELAWATI,Maluri,AJ01,B-A
AJ377 SK TAMAN MELAWATI 2,Maluri,AJ01,B-A
AJ378 TELEKOM MELAWATI,Maluri,AJ01,B-A
(M) AJ379 GIANT ULU KELANG (OPP),Maluri,AJ01,B-A
AJ380 TASKA PASTI ILMI,Maluri,AJ01,B-A
AJ294 TAMAN LEMBAH KERAMAT,Maluri,AJ01,B-A
AJ383 MEDAN SELERA AU5 (OPP),Maluri,AJ01,B-A
AJ384 SMK LEMBAH KERAMAT,Maluri,AJ01,B-A
AJ385 SMK SERI KERAMAT,Maluri,AJ01,B-A
AJ386 FLAT AL-RIDHUAN,Maluri,AJ01,B-A
AJ478 UKAY BISTARI,Maluri,AJ01,B-A
AJ387 UKAY SERING,Maluri,AJ01,B-A
AJ388 APARTMENT SRI MELOR,Maluri,AJ01,B-A
AJ389 UKAY PERDANA 4 RESIDENCE,Maluri,AJ01,B-A
AJ390 SRI BAIDURI APARTMENT (UTARA),Maluri,AJ01,B-A
AJ391 SRI BAIDURI APARTMENT (SELATAN),Maluri,AJ01,B-A
AJ392 APARTMENT SRI MELOR (OPP),Maluri,AJ01,B-A
PUSAT KOMERSIAL TIMUR,Maluri,AJ01,B-A
PUSAT KOMERSIAL SELATAN,Maluri,AJ01,B-A
CONDO SPRING VILLE,Maluri,AJ01,B-A
AJ395 PANGSAPURI KAYANGAN (OPP),Maluri,AJ01,B-A
HENTIAN UKAY PERDANA,Maluri,AJ01,B-A
AJ219 LRT CEMPAKA,Maluri,AJ03,A-B
AJ225 PANGSAPURI DAHLIA,Maluri,AJ03,A-B
AJ226 PANGSAPURI DAHLIA,Maluri,AJ03,A-B
AJ227 MIDPOINT COMPLEX (OPP),Maluri,AJ03,A-B
AJ172 MENARA MAXISEGAR,Maluri,AJ03,A-B
AJ173 RHB PANDAN INDAH,Maluri,AJ03,A-B
AJ233 PANDAN INDAH,Maluri,AJ03,A-B
AJ234 TAMAN LEMBAH MAJU (UTARA),Maluri,AJ03,A-B
AJ235 FLAT LEMBAH MAJU,Maluri,AJ03,A-B
SK PANDAN INDAH (OPP),Maluri,AJ03,A-B
AJ165 SMK PANDAN INDAH,Maluri,AJ03,A-B
AJ333 FLAT PANDAN INDAH,Maluri,AJ03,A-B
AJ229 THE RESIDENT AMPANG SOUTH,Maluri,AJ03,A-B
AJ230 TAMAN MUDA (BARAT),Maluri,AJ03,A-B
PASAR TAMAN MUDA,Maluri,AJ03,A-B
DEWAN TAMAN MUDA,Maluri,AJ03,A-B
AJ427 TAMAN SERAYA (BARAT),Maluri,AJ03,A-B
AJ334 TAMAN SERAYA (TIMUR),Maluri,AJ03,A-B
AJ250 TAMAN BUKIT TERATAI,Maluri,AJ03,A-B
99 SPEEDMART BUKIT TERATAI (OPP),Maluri,AJ03,A-B
SK TAMAN BUKIT TERATAI,Maluri,AJ03,A-B
SK TAMAN BUKIT TERATAI,Maluri,AJ03,B-A
99 SPEEDMART BUKIT TERATAI,Maluri,AJ03,B-A
TAMAN BUKIT TERATAI,Maluri,AJ03,B-A
AJ254 TAMAN SERAYA (TIMUR),Maluri,AJ03,B-A
AJ255 TAMAN SERAYA (BARAT),Maluri,AJ03,B-A
DEWAN KOMUNITI TAMAN MUDA (OPP),Maluri,AJ03,B-A
PASAR TAMAN MUDA (OPP),Maluri,AJ03,B-A
AJ266 TAMAN MUDA (BARAT),Maluri,AJ03,B-A
AJ267 THE RESIDENT AMPANG SOUTH,Maluri,AJ03,B-A
AJ168 TAMAN KENCANA (UTARA),Maluri,AJ03,B-A
AJ169 SMK PANDAN INDAH (OPP),Maluri,AJ03,B-A
AJ239 SK PANDAN INDAH,Maluri,AJ03,B-A
FLAT LEMBAH MAJU,Maluri,AJ03,B-A
AJ240 FLAT LEMBAH MAJU,Maluri,AJ03,B-A
AJ429 PANDAN INDAH,Maluri,AJ03,B-A
AJ161 MENARA MPAJ,Maluri,AJ03,B-A
AJ228 MIDPOINT COMPLEX,Maluri,AJ03,B-A
APARTMENT DAHLIA (OPP),Maluri,AJ03,B-A
APARTMENT TULIP,Maluri,AJ03,B-A
AJ219 LRT CEMPAKA,Maluri,AJ03,B-A
AJ276 PANDAN HEIGHT,Maluri,AJ04,A-B
AJ277 PANDAN VISTA,Maluri,AJ04,A-B
AJ278 PANDAN PERDANA DELUXE,Maluri,AJ04,A-B
AJ470 PERDANA VILLA,Maluri,AJ04,A-B
AJ279 PANDAN PERDANA (BARAT),Maluri,AJ04,A-B
PLAZA PANDAN,Maluri,AJ04,A-B
AJ273 SK PANDAN PERDANA,Maluri,AJ04,A-B
STADIUM MPAJ,Maluri,AJ04,A-B
AJ274 KOMERSIAL PANDAN PERDANA,Maluri,AJ04,A-B
AJ331 TAMAN KENCANA (BARAT),Maluri,AJ04,A-B
AJ332 TAMAN KENCANA (TIMUR),Maluri,AJ04,A-B
AJ168 TAMAN KENCANA (UTARA),Maluri,AJ04,A-B
AJ169 SMK PANDAN INDAH (OPP),Maluri,AJ04,A-B
AJ239 SK PANDAN INDAH,Maluri,AJ04,A-B
FLAT LEMBAH MAJU,Maluri,AJ04,A-B
AJ236 TAMAN LEMBAH MAJU,Maluri,AJ04,A-B
AJ237 SK TAMAN MUDA,Maluri,AJ04,A-B
AJ230 TAMAN MUDA (BARAT),Maluri,AJ04,A-B
AJ231 TAMAN MUDA (TIMUR),Maluri,AJ04,A-B
AJ242 KOMERSIAL TAMAN MUDA,Maluri,AJ04,A-B
AJ155 SMK PANDAN MEWAH,Maluri,AJ04,A-B
AJ156 HOSPITAL AMPANG,Maluri,AJ04,B-A
AJ337 APARTMENT PANDAN MEWAH,Maluri,AJ04,B-A
AJ157 PANDAN MEWAH HEIGHTS,Maluri,AJ04,B-A
AJ158 FLAT 610,Maluri,AJ04,B-A
AJ159 SURAU MADRASATUL SOFWA,Maluri,AJ04,B-A
AJ160 APARTMENT BUNGA RAYA,Maluri,AJ04,B-A
AJ161 MENARA MPAJ,Maluri,AJ04,B-A
AJ228 MIDPOINT COMPLEX,Maluri,AJ04,B-A
AJ179 APARTMENT MERPATI,Maluri,AJ04,B-A
AJ223 APARTMENT MERPATI,Maluri,AJ04,B-A
AJ423 APARTMENT NURI COURT,Maluri,AJ04,B-A
AJ224 APARTMENT KENARI COURT,Maluri,AJ04,B-A
AJ225 PANGSAPURI DAHLIA,Maluri,AJ04,B-A
AJ226 PANGSAPURI DAHLIA,Maluri,AJ04,B-A
KOMERSIAL PANDAN INDAH,Maluri,AJ04,B-A
AJ269 TAMAN MAJU JAYA,Maluri,AJ04,B-A
AJ270 CHERAS INDAH NIGHT MARKET,Maluri,AJ04,B-A
AJ271 TAMAN CHERAS INDAH,Maluri,AJ04,B-A
AJ272 PANDAN PERDANA (TIMUR),Maluri,AJ04,B-A
AJ273 SK PANDAN PERDANA,Maluri,AJ04,B-A
AJ275 PANDAN PERDANA (SELATAN),Maluri,AJ04,B-A
AJ276 PANDAN HEIGHT,Maluri,AJ04,B-A
AJ52 HUB SRI NILAM,Maluri,AJ2A,A-B
PERUMAHAN JLN WAWASAN 3/2,Maluri,AJ2A,A-B
KOMERSIAL BANDAR BARU AMPANG,Maluri,AJ2A,A-B
AMPANG PRIMA,Maluri,AJ2A,A-B
AJ48 SPECTRUM MALL (OPP),Maluri,AJ2A,A-B
AJ103 DEWAN KOMUNITI AMPANG,Maluri,AJ2A,A-B
PLAZA AMPANG JAYA,Maluri,AJ2A,A-B
MEWAH COURT,Maluri,AJ2A,A-B
METRO VILLA (OPP),Maluri,AJ2A,A-B
AJ198 LRT CAHAYA,Maluri,AJ2A,B-A
SPG JLN CAHAYA 3,Maluri,AJ2A,B-A
APARTMENT TAMAN NIRWANA (OPP),Maluri,AJ2A,B-A
AJ440 GALAXY AMPANG,Maluri,AJ2A,B-A
IPD AMPANG JAYA,Maluri,AJ2A,B-A
AJ31 LRT AMPANG (OPP),Maluri,AJ2A,B-A
AJ32 DEWAN DATO AHMAD RAZALI,Maluri,AJ2A,B-A
AJ61 AMPANG WATERFRONT (BARAT),Maluri,AJ2A,B-A
AJ435 AMPANG WATERFRONT (TIMUR),Maluri,AJ2A,B-A
PERUMAHAN JLN WAWASAN 1/2,Maluri,AJ2A,B-A
AJ52 HUB SRI NILAM,Maluri,AJ2A,B-A
AJ52 HUB SRI NILAM,Maluri,AJ2B,A-B
PERUMAHAN JLN WAWASAN 3/2,Maluri,AJ2B,A-B
AJ309 AMPANG WATERFRONT 2,Maluri,AJ2B,A-B
AJ62 AMPANG WATERFRONT 2 (TIMUR),Maluri,AJ2B,A-B
AJ310 TAMAN SRI AMPANG,Maluri,AJ2B,A-B
AJ431 KOMERSIAL AMPANG,Maluri,AJ2B,A-B
AJ128 AEON BIG AMPANG (OPP),Maluri,AJ2B,A-B
RENJANA AMPANG (OPP),Maluri,AJ2B,A-B
TAMAN DAGANG JAYA,Maluri,AJ2B,A-B
KG TASIK PERMAI,Maluri,AJ2B,A-B
SPG KG TASIK PERMAI,Maluri,AJ2B,A-B
SPG TAMAN SRI BAYU,Maluri,AJ2B,A-B
PASAR TASEK TAMBAHAN,Maluri,AJ2B,A-B
TAMAN TASIK TAMBAHAN,Maluri,AJ2B,A-B
AJ153 TAMAN PUTRA AMPANG BARAT,Maluri,AJ2B,A-B
AJ428 PARAGON POINT (UTARA),Maluri,AJ2B,B-A
AJ155 SMK PANDAN MEWAH,Maluri,AJ2B,B-A
AJ156 HOSPITAL AMPANG,Maluri,AJ2B,B-A
AJ337 APARTMENT PANDAN MEWAH,Maluri,AJ2B,B-A
AJ430 FLAT BAYU MURNI (OPP),Maluri,AJ2B,B-A
AJ424 KG AMPANG CAMPURAN,Maluri,AJ2B,B-A
AJ322 SMK BANDAR BARU AMPANG,Maluri,AJ2B,B-A
AJ52 HUB SRI NILAM,Maluri,AJ2B,B-A
KL1821 PASAR SENI (PLATFORM A1 - A2),#N/A,BC2,A-B
SL493 NISSAN,#N/A,BC2,B-A
KL1821 PASAR SENI (PLATFORM A1 - A2),#N/A,BC2,B-A
(M) SL311 LRT GOMBAK,#N/A,BC3,A-B
SL493 NISSAN,#N/A,BC3,B-A
(M) SL311 LRT GOMBAK,#N/A,BC3,B-A
KL594 MRT KG BATU,#N/A,BC4,A-B
SL493 NISSAN,#N/A,BC4,B-A
KL594 MRT KG BATU,#N/A,BC4,B-A
KL569 TAMAN DESA BAKTI,Batu Caves,BET16,A-B
KL840 TAMAN SRI SELAYANG,Batu Caves,BET16,A-B
PPJ218 SK PUTRAJAYA PRESIINT 8,Batu Caves,BET16,A-B
PPJ49 KEMENTERIAN KEWANGAN,Batu Caves,BET16,A-B
PPJ50 PERBENDAHARAAN 2,Batu Caves,BET16,A-B
PPJ51 LEMBAGA PEMBIAYAAN PERUMAHAN,Batu Caves,BET16,A-B
PPJ52 MENARA USAHAWAN,Batu Caves,BET16,A-B
PPJ53 ISTANA KEHAKIMAN,Batu Caves,BET16,A-B
PPJ54 PERBADANAN PUTRAJAYA (OPP),Batu Caves,BET16,A-B
PPJ55 KEMENTERIAN BELIA & SUKAN,Batu Caves,BET16,A-B
PPJ376 GALERIA JPJ,Batu Caves,BET16,A-B
PPJ56 MOTOCROSS CIRCUIT (TIMUR),Batu Caves,BET16,A-B
PPJ33 KEMENTERIAN KLBW (BARAT),Batu Caves,BET16,A-B
PPJ34 DATARAN GEMILANG,Batu Caves,BET16,A-B
PPJ241 MASJID BESI,Batu Caves,BET16,A-B
PPJ244 MONUMEN ALAF BARU,Batu Caves,BET16,A-B
PPJ244 MONUMEN ALAF BARU,Batu Caves,BET16,B-A
PPJ44 JABATAN PENDAFTARAN NEGARA,Batu Caves,BET16,B-A
PPJ45 LEMBAGA PEMBIAYAAN PERUMAHAN (OPP),Batu Caves,BET16,B-A
PPJ46 PERBENDAHARAAN 2 (OPP),Batu Caves,BET16,B-A
PPJ47 KEMENTERIAN KEWANGAN (OPP),Batu Caves,BET16,B-A
PPJ49 KEMENTERIAN KEWANGAN,Batu Caves,BET16,B-A
PPJ50 PERBENDAHARAAN 2,Batu Caves,BET16,B-A
PPJ51 LEMBAGA PEMBIAYAAN PERUMAHAN,Batu Caves,BET16,B-A
PPJ52 MENARA USAHAWAN,Batu Caves,BET16,B-A
PPJ53 ISTANA KEHAKIMAN,Batu Caves,BET16,B-A
PPJ54 PERBADANAN PUTRAJAYA (OPP),Batu Caves,BET16,B-A
PPJ55 KEMENTERIAN BELIA & SUKAN,Batu Caves,BET16,B-A
PPJ376 GALERIA JPJ,Batu Caves,BET16,B-A
PPJ56 MOTOCROSS CIRCUIT (TIMUR),Batu Caves,BET16,B-A
PPJ33 KEMENTERIAN KLBW (BARAT),Batu Caves,BET16,B-A
PPJ34 DATARAN GEMILANG,Batu Caves,BET16,B-A
KL567 TAMAN SRI SELAYANG,Batu Caves,BET16,B-A
KL569 TAMAN DESA BAKTI,Batu Caves,BET16,B-A
SL188 HAB BAS PINGGIRAN,Batu Caves,BET17,A-B
SL191 PINGGIRAN BT CAVES (SELATAN),Batu Caves,BET17,A-B
SL192 FLAT TAMAN PINGGIRAN,Batu Caves,BET17,A-B
SL205 SK TAMAN SERI GOMBAK 2 (OPP),Batu Caves,BET17,A-B
SL207 DEWAN BERINGIN GOMBAK (OPP),Batu Caves,BET17,A-B
SL215 HAB BAS GREENWOOD,Batu Caves,BET17,A-B
KL997 TAMAN DESA MELAWATI,Batu Caves,BET17,A-B
AJ489 MELAWATI MALL,Batu Caves,BET17,A-B
PPJ186 TAMAN PUTRA PERDANA (TIMUR),Batu Caves,BET17,A-B
PPJ187 PARCEL E,Batu Caves,BET17,A-B
PPJ188 KEMENTERIAN DALAM NEGERI,Batu Caves,BET17,A-B
PPJ49 KEMENTERIAN KEWANGAN,Batu Caves,BET17,A-B
PPJ50 PERBENDAHARAAN 2,Batu Caves,BET17,A-B
PPJ51 LEMBAGA PEMBIAYAAN PERUMAHAN,Batu Caves,BET17,A-B
PPJ52 MENARA USAHAWAN,Batu Caves,BET17,A-B
PPJ361 BANGUNAN UNDANG-UNDANG,Batu Caves,BET17,A-B
PPJ55 KEMENTERIAN BELIA & SUKAN,Batu Caves,BET17,A-B
PPJ241 MASJID BESI,Batu Caves,BET17,A-B
PPJ244 MONUMEN ALAF BARU,Batu Caves,BET17,A-B
PPJ244 MONUMEN ALAF BARU,Batu Caves,BET17,B-A
PPJ361 BANGUNAN UNDANG-UNDANG,Batu Caves,BET17,B-A
PPJ55 KEMENTERIAN BELIA & SUKAN,Batu Caves,BET17,B-A
PPJ241 MASJID BESI,Batu Caves,BET17,B-A
PPJ45 LEMBAGA PEMBIAYAAN PERUMAHAN (OPP),Batu Caves,BET17,B-A
PPJ46 PERBENDAHARAAN 2 (OPP),Batu Caves,BET17,B-A
PPJ47 KEMENTERIAN KEWANGAN (OPP),Batu Caves,BET17,B-A
PPJ185 TAMAN BOTANI PUTRAJAYA,Batu Caves,BET17,B-A
PPJ295 TAMAN WETLAND PUTRAJAYA,Batu Caves,BET17,B-A
AJ490 KOMERSIAL TAMAN PERMATA/MELAWATI MALL,Batu Caves,BET17,B-A
KL1894 TAMAN DESA MELAWATI,Batu Caves,BET17,B-A
SL215 HAB BAS GREENWOOD,Batu Caves,BET17,B-A
SL177 FLAT PINGGIRAN,Batu Caves,BET17,B-A
SL189 MEDAN SELERA PINGGIRAN,Batu Caves,BET17,B-A
KJ477 UTAR,Cheras Selatan,BET2,A-B
KJ560 SHELL SG LONG (OPP),Cheras Selatan,BET2,A-B
KJ299 TAMAN RAKAN (TIMUR),Cheras Selatan,BET2,A-B
KJ300 TAMAN RAKAN (BARAT),Cheras Selatan,BET2,A-B
KJ303 INSTITUT VETERINAR (OPP),Cheras Selatan,BET2,A-B
KJ745 SPG PEKAN BT 11,Cheras Selatan,BET2,A-B
KJ668 SPG CHERAS PERDANA,Cheras Selatan,BET2,A-B
KJ669 TM BATU 9,Cheras Selatan,BET2,A-B
KJ422 PLAZA TOL BATU 9,Cheras Selatan,BET2,A-B
KJ562 BANDAR MAHKOTA CHERAS,Cheras Selatan,BET2,A-B
KL755 TAMAN BUKIT HIJAU,Cheras Selatan,BET2,A-B
KL1723 CHERAS LEISURE MALL (OPP),Cheras Selatan,BET2,A-B
RHB TMN MIDAH,Cheras Selatan,BET2,A-B
KL801 VELODROM BUSINESS PARK,Cheras Selatan,BET2,A-B
CHAMPION CLUB/FAJAR,Cheras Selatan,BET2,A-B
WISMA PUDU EMAS,Cheras Selatan,BET2,A-B
KL1771 LRT PUDU/MAJESTIC,Cheras Selatan,BET2,A-B
KL1772 FURAMA (OPP),Cheras Selatan,BET2,A-B
(M) KL101 HUB LEBUH PUDU,Cheras Selatan,BET2,A-B
(M) KL101 HUB LEBUH PUDU,Cheras Selatan,BET2,B-A
KL119 HOSPITAL TUNG SHIN,Cheras Selatan,BET2,B-A
KL120 HOTEL SWISS GARDEN (OPP),Cheras Selatan,BET2,B-A
KL866 FURAMA,Cheras Selatan,BET2,B-A
KL867 LRT PUDU/MAJESTIC (OPP),Cheras Selatan,BET2,B-A
WISMA PUDU EMAS,Cheras Selatan,BET2,B-A
CHAMPION CLUB/FAJAR (OPP),Cheras Selatan,BET2,B-A
KL1704 BHP CHERAS,Cheras Selatan,BET2,B-A
KL1705 TAMAN MIDAH (UTARA),Cheras Selatan,BET2,B-A
CIMB TMN MUTIARA,Cheras Selatan,BET2,B-A
KL757 CHERAS LEISURE MALL,Cheras Selatan,BET2,B-A
KL919 TAMAN BUKIT HIJAU,Cheras Selatan,BET2,B-A
KL1811 PLAZA SG BESI (OPP),Cheras Selatan,BET2,B-A
KJ712 CHERAS ZEN PARK,Cheras Selatan,BET2,B-A
KJ702 PGA/CUEPACS,Cheras Selatan,BET2,B-A
KJ717 MASJID BATU 10 CHERAS,Cheras Selatan,BET2,B-A
KJ720 SPG PEKAN BT 11,Cheras Selatan,BET2,B-A
KJ304 INSTITUT PENGURUSAN VETERINAR (OPP),Cheras Selatan,BET2,B-A
KJ330 TAMAN RAKAN (BARAT),Cheras Selatan,BET2,B-A
KJ331 TAMAN RAKAN (TIMUR),Cheras Selatan,BET2,B-A
KJ561 BANDAR MAHKOTA CHERAS,Cheras Selatan,BET2,B-A
KJ214 PETRONAS MAHKOTA CHERAS,Cheras Selatan,BET2,B-A
KJ177 BMC MALL (OPP),Cheras Selatan,BET2,B-A
KJ751 PERUMAHAN MAHKOTA CHERAS,Cheras Selatan,BET2,B-A
KJ195 PERUMAHAN MAHKOTA CHERAS SEKSYEN 3,Cheras Selatan,BET2,B-A
KJ570 DEWAN SERBAGUNA MAHKOTA CHERAS,Cheras Selatan,BET2,B-A
KJ200 PERUMAHAN MAHKOTA CHERAS SEKSYEN 6,Cheras Selatan,BET2,B-A
KJ213 KOMERSIAL MAHKOTA CHERAS,Cheras Selatan,BET2,B-A
KJ289 BANDAR MAHKOTA CHERAS,Cheras Selatan,BET2,B-A
KJ329 SHELL SG LONG,Cheras Selatan,BET2,B-A
KJ361 GREEN SEKSYEN 7,Cheras Selatan,BET2,B-A
KJ370 PERUMAHAN SG LONG SEKSYEN 7,Cheras Selatan,BET2,B-A
KJ403 PERUMAHAN SEKYEN 7,Cheras Selatan,BET2,B-A
KJ428 SMK SG LONG,Cheras Selatan,BET2,B-A
KJ437 APARTMENT GREEN ACRE,Cheras Selatan,BET2,B-A
KJ438 SG LONG GOLF & COUNTRY CLUB,Cheras Selatan,BET2,B-A
SJ629 TAMAN PERINDUSTRIAN USJ1,Shah Alam,BET3,A-B
SJ632 PUSAT INDUSTRI IKS USJ1,Shah Alam,BET3,A-B
